order_item_id,order_id,product_id,quantity,unit_price,discount_value,line_amount
OITEM-000002998,ORD-000000738,PROD-0000060,2,104.35,6.08,202.62
OITEM-000002999,ORD-000000738,PROD-0000004,2,86.66,14.15,159.17
OITEM-000003000,ORD-000000738,PROD-0000062,2,60.38,2.46,118.3
OITEM-000003001,ORD-000000739,PROD-0000047,2,68.87,0.0,137.74
OITEM-000003002,ORD-000000739,PROD-0000117,1,168.74,45.31,123.43
OITEM-000003003,ORD-000000739,PROD-0000118,1,183.84,0.0,183.84
OITEM-000003004,ORD-000000739,PROD-0000008,2,141.64,20.34,262.94
OITEM-000003005,ORD-000000739,PROD-0000080,1,376.31,0.0,376.31
OITEM-000003006,ORD-000000739,PROD-0000034,1,201.95,38.58,163.37
OITEM-000003007,ORD-000000740,PROD-0000065,1,125.81,17.27,108.54
OITEM-000003008,ORD-000000740,PROD-0000001,1,113.59,23.49,90.1
OITEM-000003009,ORD-000000740,PROD-0000084,1,103.46,8.43,95.03
OITEM-000003010,ORD-000000740,PROD-0000118,1,198.3,20.61,177.69
OITEM-000003011,ORD-000000740,PROD-0000016,2,193.7,51.66,335.74
OITEM-000003012,ORD-000000741,PROD-0000101,2,212.19,93.59,330.79
OITEM-000003013,ORD-000000741,PROD-0000082,1,103.85,16.8,87.05
OITEM-000003014,ORD-000000741,PROD-0000114,1,126.27,17.5,108.77
OITEM-000003015,ORD-000000741,PROD-0000093,2,89.93,19.79,160.07
OITEM-000003016,ORD-000000741,PROD-0000042,2,81.81,0.97,162.65
OITEM-000003017,ORD-000000741,PROD-0000086,1,126.87,5.06,121.81
OITEM-000003018,ORD-000000741,PROD-0000098,2,103.65,52.01,155.29
OITEM-000003019,ORD-000000742,PROD-0000041,2,80.12,31.15,129.09
OITEM-000003020,ORD-000000742,PROD-0000048,2,246.18,37.89,454.47
OITEM-000003021,ORD-000000742,PROD-0000118,2,201.72,38.74,364.7
OITEM-000003022,ORD-000000742,PROD-0000031,1,191.92,0.22,191.7
OITEM-000003023,ORD-000000743,PROD-0000086,1,129.42,37.29,92.13
OITEM-000003024,ORD-000000743,PROD-0000033,1,113.57,25.47,88.1
OITEM-000003025,ORD-000000743,PROD-0000085,1,81.22,12.66,68.56
OITEM-000003026,ORD-000000744,PROD-0000002,1,123.24,9.16,114.08
OITEM-000003027,ORD-000000744,PROD-0000080,2,386.06,0.0,772.12
OITEM-000003028,ORD-000000744,PROD-0000085,2,75.36,10.06,140.66
OITEM-000003029,ORD-000000744,PROD-0000024,2,185.48,34.39,336.57
OITEM-000003030,ORD-000000745,PROD-0000018,1,175.18,44.74,130.44
OITEM-000003031,ORD-000000745,PROD-0000058,1,95.37,7.27,88.1
OITEM-000003032,ORD-000000745,PROD-0000046,2,356.91,10.5,703.32
OITEM-000003033,ORD-000000745,PROD-0000098,1,106.74,32.03,74.71
OITEM-000003034,ORD-000000745,PROD-0000017,1,60.69,18.48,42.21
OITEM-000003035,ORD-000000745,PROD-0000042,1,77.8,0.0,77.8
OITEM-000003036,ORD-000000746,PROD-0000107,2,153.63,12.2,295.06
OITEM-000003037,ORD-000000747,PROD-0000046,1,320.42,25.83,294.59
OITEM-000003038,ORD-000000747,PROD-0000038,2,106.34,8.64,204.04
OITEM-000003039,ORD-000000747,PROD-0000097,1,48.08,7.66,40.42
OITEM-000003040,ORD-000000747,PROD-0000085,1,75.07,20.2,54.87
OITEM-000003041,ORD-000000747,PROD-0000035,2,177.75,40.51,314.99
OITEM-000003042,ORD-000000747,PROD-0000043,1,186.02,19.67,166.35
OITEM-000003043,ORD-000000748,PROD-0000033,1,125.11,12.95,112.16
OITEM-000003044,ORD-000000749,PROD-0000069,1,120.24,14.59,105.65
OITEM-000003045,ORD-000000749,PROD-0000062,1,60.94,3.34,57.6
OITEM-000003046,ORD-000000749,PROD-0000097,2,49.59,5.83,93.35
OITEM-000003047,ORD-000000750,PROD-0000102,1,175.73,16.4,159.33
OITEM-000003048,ORD-000000750,PROD-0000065,1,126.15,16.86,109.29
OITEM-000003049,ORD-000000750,PROD-0000028,2,77.75,13.91,141.59
OITEM-000003050,ORD-000000751,PROD-0000032,1,65.24,3.45,61.79
OITEM-000003051,ORD-000000751,PROD-0000055,1,40.76,1.64,39.12
OITEM-000003052,ORD-000000751,PROD-0000086,2,136.66,44.01,229.31
OITEM-000003053,ORD-000000751,PROD-0000011,2,344.68,115.5,573.86
OITEM-000003054,ORD-000000751,PROD-0000038,2,113.78,6.23,221.33
OITEM-000003055,ORD-000000752,PROD-0000010,1,185.32,33.93,151.39
OITEM-000003056,ORD-000000753,PROD-0000090,1,113.47,8.09,105.38
OITEM-000003057,ORD-000000753,PROD-0000003,2,194.46,58.12,330.8
OITEM-000003058,ORD-000000753,PROD-0000119,1,356.05,23.1,332.95
OITEM-000003059,ORD-000000753,PROD-0000011,2,386.99,204.77,569.21
OITEM-000003060,ORD-000000753,PROD-0000041,1,84.88,10.23,74.65
OITEM-000003061,ORD-000000753,PROD-0000023,1,103.92,28.11,75.81
OITEM-000003062,ORD-000000753,PROD-0000059,1,112.96,12.07,100.89
OITEM-000003063,ORD-000000753,PROD-0000075,2,178.57,21.01,336.13
OITEM-000003064,ORD-000000754,PROD-0000092,1,300.78,4.21,296.57
OITEM-000003065,ORD-000000754,PROD-0000075,1,181.66,18.05,163.61
OITEM-000003066,ORD-000000754,PROD-0000089,1,99.86,32.53,67.33
OITEM-000003067,ORD-000000754,PROD-0000048,1,252.82,45.12,207.7
OITEM-000003068,ORD-000000754,PROD-0000097,2,52.26,21.22,83.3
OITEM-000003069,ORD-000000755,PROD-0000119,2,356.89,0.0,713.78
OITEM-000003070,ORD-000000755,PROD-0000061,1,200.79,9.1,191.69
OITEM-000003071,ORD-000000755,PROD-0000074,2,221.05,39.11,402.99
OITEM-000003072,ORD-000000755,PROD-0000092,1,300.06,20.87,279.19
OITEM-000003073,ORD-000000755,PROD-0000097,1,49.98,5.29,44.69
OITEM-000003074,ORD-000000756,PROD-0000076,2,174.38,31.9,316.86
OITEM-000003075,ORD-000000756,PROD-0000095,2,211.64,17.77,405.51
OITEM-000003076,ORD-000000756,PROD-0000080,2,417.67,27.37,807.97
OITEM-000003077,ORD-000000757,PROD-0000001,1,111.47,2.81,108.66
OITEM-000003078,ORD-000000757,PROD-0000099,2,75.22,18.17,132.27
OITEM-000003079,ORD-000000758,PROD-0000116,2,196.17,0.0,392.34
OITEM-000003080,ORD-000000758,PROD-0000099,1,76.93,8.99,67.94
OITEM-000003081,ORD-000000759,PROD-0000107,2,145.14,17.89,272.39
OITEM-000003082,ORD-000000760,PROD-0000091,1,234.57,0.0,234.57
OITEM-000003083,ORD-000000760,PROD-0000066,2,164.36,1.53,327.19
OITEM-000003084,ORD-000000760,PROD-0000041,1,83.7,3.89,79.81
OITEM-000003085,ORD-000000761,PROD-0000077,1,234.3,42.82,191.48
OITEM-000003086,ORD-000000761,PROD-0000052,2,122.46,11.67,233.25
OITEM-000003087,ORD-000000761,PROD-0000001,2,114.0,23.02,204.98
OITEM-000003088,ORD-000000762,PROD-0000091,2,217.07,25.73,408.41
OITEM-000003089,ORD-000000762,PROD-0000106,2,124.32,11.31,237.33
OITEM-000003090,ORD-000000762,PROD-0000116,2,201.76,11.64,391.88
OITEM-000003091,ORD-000000762,PROD-0000051,1,120.21,9.06,111.15
OITEM-000003092,ORD-000000762,PROD-0000054,1,159.43,14.68,144.75
OITEM-000003093,ORD-000000763,PROD-0000061,2,202.81,10.23,395.39
OITEM-000003094,ORD-000000763,PROD-0000069,2,125.19,24.39,225.99
OITEM-000003095,ORD-000000763,PROD-0000037,2,215.25,0.0,430.5
OITEM-000003096,ORD-000000763,PROD-0000113,2,37.97,5.88,70.06
OITEM-000003097,ORD-000000763,PROD-0000077,2,225.3,21.82,428.78
OITEM-000003098,ORD-000000764,PROD-0000009,1,265.81,23.48,242.33
OITEM-000003099,ORD-000000765,PROD-0000032,1,62.45,1.01,61.44
OITEM-000003100,ORD-000000765,PROD-0000090,2,113.9,10.83,216.97
OITEM-000003101,ORD-000000765,PROD-0000055,1,42.75,3.1,39.65
OITEM-000003102,ORD-000000765,PROD-0000004,2,84.02,19.39,148.65
OITEM-000003103,ORD-000000765,PROD-0000092,1,320.57,0.0,320.57
OITEM-000003104,ORD-000000766,PROD-0000059,2,106.57,11.14,202.0
OITEM-000003105,ORD-000000766,PROD-0000101,2,215.22,59.96,370.48
OITEM-000003106,ORD-000000766,PROD-0000017,1,59.69,9.86,49.83
OITEM-000003107,ORD-000000766,PROD-0000081,2,112.12,26.0,198.24
OITEM-000003108,ORD-000000766,PROD-0000023,2,95.74,33.05,158.43
OITEM-000003109,ORD-000000766,PROD-0000093,1,94.43,0.0,94.43
OITEM-000003110,ORD-000000767,PROD-0000101,2,214.99,112.23,317.75
OITEM-000003111,ORD-000000767,PROD-0000118,2,194.74,0.0,389.48
OITEM-000003112,ORD-000000767,PROD-0000077,2,218.9,77.98,359.82
OITEM-000003113,ORD-000000767,PROD-0000030,1,203.59,5.09,198.5
OITEM-000003114,ORD-000000768,PROD-0000079,1,396.15,43.46,352.69
OITEM-000003115,ORD-000000768,PROD-0000018,2,175.1,60.18,290.02
OITEM-000003116,ORD-000000768,PROD-0000003,2,178.75,48.17,309.33
OITEM-000003117,ORD-000000768,PROD-0000097,2,47.08,16.71,77.45
OITEM-000003118,ORD-000000768,PROD-0000112,2,202.31,58.42,346.2
OITEM-000003119,ORD-000000768,PROD-0000093,1,96.56,0.0,96.56
OITEM-000003120,ORD-000000768,PROD-0000040,1,170.34,23.97,146.37
OITEM-000003121,ORD-000000768,PROD-0000078,1,45.17,12.4,32.77
OITEM-000003122,ORD-000000769,PROD-0000088,1,189.92,47.22,142.7
OITEM-000003123,ORD-000000769,PROD-0000040,1,167.98,37.97,130.01
OITEM-000003124,ORD-000000769,PROD-0000079,2,406.76,6.47,807.05
OITEM-000003125,ORD-000000769,PROD-0000099,2,82.0,21.61,142.39
OITEM-000003126,ORD-000000769,PROD-0000064,1,305.52,31.81,273.71
OITEM-000003127,ORD-000000769,PROD-0000011,2,347.97,211.74,484.2
OITEM-000003128,ORD-000000769,PROD-0000107,1,147.24,2.85,144.39
OITEM-000003129,ORD-000000770,PROD-0000056,2,163.67,52.1,275.24
OITEM-000003130,ORD-000000770,PROD-0000022,2,168.58,89.44,247.72
OITEM-000003131,ORD-000000770,PROD-0000119,1,389.19,29.92,359.27
OITEM-000003132,ORD-000000770,PROD-0000113,1,40.17,9.12,31.05
OITEM-000003133,ORD-000000770,PROD-0000086,1,127.54,24.76,102.78
OITEM-000003134,ORD-000000770,PROD-0000032,2,59.5,8.04,110.96
OITEM-000003135,ORD-000000770,PROD-0000005,1,95.32,21.04,74.28
OITEM-000003136,ORD-000000771,PROD-0000021,2,94.8,46.36,143.24
OITEM-000003137,ORD-000000771,PROD-0000038,1,106.0,17.4,88.6
OITEM-000003138,ORD-000000771,PROD-0000106,1,127.61,19.51,108.1
OITEM-000003139,ORD-000000771,PROD-0000105,1,158.71,50.07,108.64
OITEM-000003140,ORD-000000771,PROD-0000096,2,144.72,62.05,227.39
OITEM-000003141,ORD-000000771,PROD-0000072,1,351.36,26.01,325.35
OITEM-000003142,ORD-000000771,PROD-0000042,1,81.81,15.12,66.69
OITEM-000003143,ORD-000000772,PROD-0000116,2,198.24,0.0,396.48
OITEM-000003144,ORD-000000772,PROD-0000022,1,162.31,11.83,150.48
OITEM-000003145,ORD-000000773,PROD-0000109,1,218.83,8.36,210.47
OITEM-000003146,ORD-000000774,PROD-0000088,2,210.8,54.3,367.3
OITEM-000003147,ORD-000000774,PROD-0000036,1,157.71,0.0,157.71
OITEM-000003148,ORD-000000775,PROD-0000061,1,191.04,2.68,188.36
OITEM-000003149,ORD-000000775,PROD-0000100,1,103.23,12.33,90.9
OITEM-000003150,ORD-000000775,PROD-0000067,2,182.26,49.9,314.62
OITEM-000003151,ORD-000000775,PROD-0000117,2,162.64,20.71,304.57
OITEM-000003152,ORD-000000775,PROD-0000085,1,77.44,7.68,69.76
OITEM-000003153,ORD-000000776,PROD-0000075,1,180.98,7.58,173.4
OITEM-000003154,ORD-000000776,PROD-0000010,1,187.72,29.06,158.66
OITEM-000003155,ORD-000000776,PROD-0000074,1,232.74,16.87,215.87
OITEM-000003156,ORD-000000777,PROD-0000107,1,148.98,8.44,140.54
OITEM-000003157,ORD-000000777,PROD-0000091,2,236.33,0.0,472.66
OITEM-000003158,ORD-000000777,PROD-0000098,2,106.87,24.14,189.6
OITEM-000003159,ORD-000000777,PROD-0000080,1,410.41,16.88,393.53
OITEM-000003160,ORD-000000778,PROD-0000013,1,173.27,14.85,158.42
OITEM-000003161,ORD-000000779,PROD-0000041,2,77.34,4.02,150.66
OITEM-000003162,ORD-000000780,PROD-0000084,2,112.7,33.92,191.48
OITEM-000003163,ORD-000000781,PROD-0000048,2,239.43,59.48,419.38
OITEM-000003164,ORD-000000781,PROD-0000062,1,67.69,2.96,64.73
OITEM-000003165,ORD-000000781,PROD-0000102,1,163.56,42.15,121.41
OITEM-000003166,ORD-000000781,PROD-0000114,1,129.84,13.18,116.66
OITEM-000003167,ORD-000000782,PROD-0000059,2,104.56,25.36,183.76
OITEM-000003168,ORD-000000782,PROD-0000028,2,78.91,23.61,134.21
OITEM-000003169,ORD-000000782,PROD-0000034,1,182.15,34.15,148.0
OITEM-000003170,ORD-000000782,PROD-0000006,1,265.87,18.08,247.79
OITEM-000003171,ORD-000000782,PROD-0000024,2,176.45,35.34,317.56
OITEM-000003172,ORD-000000782,PROD-0000008,1,133.42,29.0,104.42
OITEM-000003173,ORD-000000782,PROD-0000001,1,110.86,12.19,98.67
OITEM-000003174,ORD-000000783,PROD-0000063,1,137.97,7.09,130.88
OITEM-000003175,ORD-000000784,PROD-0000023,1,104.14,17.66,86.48
OITEM-000003176,ORD-000000785,PROD-0000001,1,103.69,22.16,81.53
OITEM-000003177,ORD-000000785,PROD-0000069,2,133.89,78.19,189.59
OITEM-000003178,ORD-000000785,PROD-0000092,2,335.24,0.0,670.48
OITEM-000003179,ORD-000000785,PROD-0000106,1,115.46,5.78,109.68
OITEM-000003180,ORD-000000785,PROD-0000107,2,149.77,0.0,299.54
OITEM-000003181,ORD-000000785,PROD-0000117,1,164.4,14.69,149.71
OITEM-000003182,ORD-000000785,PROD-0000063,2,150.85,40.56,261.14
OITEM-000003183,ORD-000000786,PROD-0000073,1,171.24,3.94,167.3
OITEM-000003184,ORD-000000786,PROD-0000019,2,278.14,0.0,556.28
OITEM-000003185,ORD-000000786,PROD-0000104,1,131.43,11.31,120.12
OITEM-000003186,ORD-000000786,PROD-0000079,2,417.28,0.0,834.56
OITEM-000003187,ORD-000000786,PROD-0000081,1,115.14,13.94,101.2
OITEM-000003188,ORD-000000787,PROD-0000118,1,184.2,12.17,172.03
OITEM-000003189,ORD-000000787,PROD-0000031,2,198.55,55.12,341.98
OITEM-000003190,ORD-000000787,PROD-0000065,1,131.54,12.7,118.84
OITEM-000003191,ORD-000000787,PROD-0000050,1,114.92,17.6,97.32
OITEM-000003192,ORD-000000787,PROD-0000081,2,118.87,39.1,198.64
OITEM-000003193,ORD-000000788,PROD-0000114,1,122.74,19.73,103.01
OITEM-000003194,ORD-000000788,PROD-0000043,2,163.9,0.0,327.8
OITEM-000003195,ORD-000000789,PROD-0000092,1,331.98,69.13,262.85
OITEM-000003196,ORD-000000789,PROD-0000120,1,125.48,4.27,121.21
OITEM-000003197,ORD-000000789,PROD-0000042,1,82.2,13.99,68.21
OITEM-000003198,ORD-000000789,PROD-0000071,2,204.06,85.35,322.77
OITEM-000003199,ORD-000000789,PROD-0000113,1,36.04,5.34,30.7
OITEM-000003200,ORD-000000789,PROD-0000055,2,44.55,14.75,74.35
OITEM-000003201,ORD-000000790,PROD-0000071,1,196.48,39.34,157.14
OITEM-000003202,ORD-000000790,PROD-0000005,1,93.7,24.35,69.35
OITEM-000003203,ORD-000000790,PROD-0000104,1,125.5,9.1,116.4
OITEM-000003204,ORD-000000791,PROD-0000031,1,188.78,15.13,173.65
OITEM-000003205,ORD-000000791,PROD-0000065,2,129.08,43.77,214.39
OITEM-000003206,ORD-000000791,PROD-0000046,1,323.62,12.66,310.96
OITEM-000003207,ORD-000000791,PROD-0000007,1,192.94,44.88,148.06
OITEM-000003208,ORD-000000791,PROD-0000099,1,80.42,8.5,71.92
OITEM-000003209,ORD-000000791,PROD-0000029,2,50.58,13.47,87.69
OITEM-000003210,ORD-000000791,PROD-0000106,1,115.9,14.94,100.96
OITEM-000003211,ORD-000000792,PROD-0000026,2,307.1,118.75,495.45
OITEM-000003212,ORD-000000792,PROD-0000002,1,124.09,17.16,106.93
OITEM-000003213,ORD-000000792,PROD-0000119,1,393.74,0.0,393.74
OITEM-000003214,ORD-000000792,PROD-0000116,1,198.41,11.92,186.49
OITEM-000003215,ORD-000000792,PROD-0000037,1,216.57,4.69,211.88
OITEM-000003216,ORD-000000792,PROD-0000096,2,139.3,88.17,190.43
OITEM-000003217,ORD-000000792,PROD-0000008,2,145.5,52.25,238.75
OITEM-000003218,ORD-000000793,PROD-0000115,2,347.22,1.22,693.22
OITEM-000003219,ORD-000000793,PROD-0000037,1,214.82,5.95,208.87
OITEM-000003220,ORD-000000793,PROD-0000034,2,180.55,65.36,295.74
OITEM-000003221,ORD-000000793,PROD-0000056,2,157.13,78.12,236.14
OITEM-000003222,ORD-000000793,PROD-0000101,2,202.85,48.9,356.8
OITEM-000003223,ORD-000000793,PROD-0000045,1,158.7,61.08,97.62
OITEM-000003224,ORD-000000794,PROD-0000077,1,238.57,24.11,214.46
OITEM-000003225,ORD-000000794,PROD-0000026,1,313.3,83.08,230.22
OITEM-000003226,ORD-000000794,PROD-0000040,2,161.16,84.63,237.69
OITEM-000003227,ORD-000000795,PROD-0000008,1,142.62,29.46,113.16
OITEM-000003228,ORD-000000796,PROD-0000044,2,265.31,209.89,320.73
OITEM-000003229,ORD-000000796,PROD-0000058,1,96.82,16.13,80.69
OITEM-000003230,ORD-000000796,PROD-0000001,2,108.15,54.04,162.26
OITEM-000003231,ORD-000000796,PROD-0000109,2,235.27,113.58,356.96
OITEM-000003232,ORD-000000797,PROD-0000039,1,98.17,26.45,71.72
OITEM-000003233,ORD-000000797,PROD-0000093,1,98.26,11.77,86.49
OITEM-000003234,ORD-000000797,PROD-0000023,1,100.5,25.61,74.89
OITEM-000003235,ORD-000000797,PROD-0000041,2,78.52,48.14,108.9
OITEM-000003236,ORD-000000797,PROD-0000018,1,185.75,41.36,144.39
OITEM-000003237,ORD-000000797,PROD-0000096,2,149.91,125.3,174.52
OITEM-000003238,ORD-000000797,PROD-0000006,1,258.35,34.92,223.43
OITEM-000003239,ORD-000000797,PROD-0000028,2,86.31,36.44,136.18
OITEM-000003240,ORD-000000798,PROD-0000032,2,60.32,33.21,87.43
OITEM-000003241,ORD-000000799,PROD-0000016,1,203.42,56.96,146.46
OITEM-000003242,ORD-000000799,PROD-0000013,2,189.62,193.12,186.12
OITEM-000003243,ORD-000000799,PROD-0000112,1,194.55,61.6,132.95
OITEM-000003244,ORD-000000799,PROD-0000077,2,220.7,185.0,256.4
OITEM-000003245,ORD-000000799,PROD-0000055,2,43.64,18.52,68.76
OITEM-000003246,ORD-000000799,PROD-0000103,1,383.37,49.45,333.92
OITEM-000003247,ORD-000000799,PROD-0000004,1,82.1,30.86,51.24
OITEM-000003248,ORD-000000800,PROD-0000117,2,161.86,92.3,231.42
OITEM-000003249,ORD-000000800,PROD-0000079,1,437.59,82.67,354.92
OITEM-000003250,ORD-000000800,PROD-0000109,1,227.02,11.47,215.55
OITEM-000003251,ORD-000000801,PROD-0000065,1,124.08,20.92,103.16
OITEM-000003252,ORD-000000802,PROD-0000028,1,85.83,15.97,69.86
OITEM-000003253,ORD-000000802,PROD-0000072,2,337.73,78.61,596.85
OITEM-000003254,ORD-000000802,PROD-0000082,1,102.51,28.07,74.44
OITEM-000003255,ORD-000000802,PROD-0000105,2,167.53,105.06,230.0
OITEM-000003256,ORD-000000803,PROD-0000005,2,93.65,60.9,126.4
OITEM-000003257,ORD-000000803,PROD-0000107,1,151.05,17.61,133.44
OITEM-000003258,ORD-000000803,PROD-0000091,1,222.81,18.54,204.27
OITEM-000003259,ORD-000000803,PROD-0000113,2,37.73,16.7,58.76
OITEM-000003260,ORD-000000803,PROD-0000014,2,142.3,58.16,226.44
OITEM-000003261,ORD-000000803,PROD-0000081,2,116.54,54.61,178.47
OITEM-000003262,ORD-000000804,PROD-0000089,2,97.53,60.23,134.83
OITEM-000003263,ORD-000000804,PROD-0000045,1,153.57,60.03,93.54
OITEM-000003264,ORD-000000804,PROD-0000075,2,192.51,32.59,352.43
OITEM-000003265,ORD-000000805,PROD-0000094,2,251.07,113.96,388.18
OITEM-000003266,ORD-000000805,PROD-0000074,1,244.56,42.13,202.43
OITEM-000003267,ORD-000000805,PROD-0000037,1,224.35,0.0,224.35
OITEM-000003268,ORD-000000806,PROD-0000110,2,312.11,0.0,624.22
OITEM-000003269,ORD-000000806,PROD-0000036,1,148.81,3.76,145.05
OITEM-000003270,ORD-000000806,PROD-0000023,2,102.12,30.95,173.29
OITEM-000003271,ORD-000000806,PROD-0000029,2,47.89,14.61,81.17
OITEM-000003272,ORD-000000806,PROD-0000043,1,164.82,0.0,164.82
OITEM-000003273,ORD-000000807,PROD-0000007,2,209.83,26.29,393.37
OITEM-000003274,ORD-000000807,PROD-0000073,1,177.33,0.0,177.33
OITEM-000003275,ORD-000000808,PROD-0000024,1,177.98,9.77,168.21
OITEM-000003276,ORD-000000808,PROD-0000113,2,37.45,8.5,66.4
OITEM-000003277,ORD-000000809,PROD-0000032,1,60.06,4.2,55.86
OITEM-000003278,ORD-000000810,PROD-0000092,1,341.96,0.0,341.96
OITEM-000003279,ORD-000000810,PROD-0000014,2,137.78,17.42,258.14
OITEM-000003280,ORD-000000811,PROD-0000063,1,141.53,7.24,134.29
OITEM-000003281,ORD-000000812,PROD-0000043,2,182.3,1.61,362.99
OITEM-000003282,ORD-000000812,PROD-0000076,1,169.55,5.48,164.07
OITEM-000003283,ORD-000000812,PROD-0000079,2,415.92,32.53,799.31
OITEM-000003284,ORD-000000812,PROD-0000093,1,95.58,9.22,86.36
OITEM-000003285,ORD-000000813,PROD-0000059,2,104.81,17.64,191.98
OITEM-000003286,ORD-000000813,PROD-0000088,1,202.41,25.17,177.24
OITEM-000003287,ORD-000000813,PROD-0000037,2,204.1,2.07,406.13
OITEM-000003288,ORD-000000813,PROD-0000105,2,151.41,38.78,264.04
OITEM-000003289,ORD-000000814,PROD-0000113,2,38.03,6.06,70.0
OITEM-000003290,ORD-000000815,PROD-0000002,2,113.63,46.8,180.46
OITEM-000003291,ORD-000000816,PROD-0000033,2,118.45,53.53,183.37
OITEM-000003292,ORD-000000816,PROD-0000058,1,95.1,18.69,76.41
OITEM-000003293,ORD-000000817,PROD-0000058,1,104.39,14.12,90.27
OITEM-000003294,ORD-000000817,PROD-0000002,1,118.74,0.0,118.74
OITEM-000003295,ORD-000000817,PROD-0000045,2,156.97,113.0,200.94
OITEM-000003296,ORD-000000817,PROD-0000104,2,135.29,16.1,254.48
OITEM-000003297,ORD-000000817,PROD-0000116,2,213.59,9.7,417.48
OITEM-000003298,ORD-000000817,PROD-0000038,2,114.01,38.11,189.91
OITEM-000003299,ORD-000000817,PROD-0000061,2,203.89,11.77,396.01
OITEM-000003300,ORD-000000818,PROD-0000084,1,110.86,25.26,85.6
OITEM-000003301,ORD-000000818,PROD-0000102,1,168.98,52.09,116.89
OITEM-000003302,ORD-000000818,PROD-0000023,1,94.49,8.22,86.27
OITEM-000003303,ORD-000000818,PROD-0000017,2,59.01,26.02,92.0
OITEM-000003304,ORD-000000818,PROD-0000073,2,173.93,0.0,347.86
OITEM-000003305,ORD-000000819,PROD-0000072,1,358.19,0.0,358.19
OITEM-000003306,ORD-000000819,PROD-0000038,1,104.53,4.9,99.63
OITEM-000003307,ORD-000000819,PROD-0000012,1,243.7,17.95,225.75
OITEM-000003308,ORD-000000820,PROD-0000007,1,194.39,0.0,194.39
OITEM-000003309,ORD-000000820,PROD-0000003,1,179.36,8.52,170.84
OITEM-000003310,ORD-000000821,PROD-0000039,2,86.64,9.41,163.87
OITEM-000003311,ORD-000000821,PROD-0000038,1,110.87,5.3,105.57
OITEM-000003312,ORD-000000821,PROD-0000026,1,302.7,35.09,267.61
OITEM-000003313,ORD-000000821,PROD-0000051,1,119.37,13.6,105.77
OITEM-000003314,ORD-000000822,PROD-0000091,2,230.19,0.0,460.38
OITEM-000003315,ORD-000000822,PROD-0000111,2,200.21,5.42,395.0
OITEM-000003316,ORD-000000823,PROD-0000067,1,191.77,22.0,169.77
OITEM-000003317,ORD-000000823,PROD-0000064,2,332.57,22.52,642.62
OITEM-000003318,ORD-000000824,PROD-0000082,1,105.88,11.65,94.23
OITEM-000003319,ORD-000000824,PROD-0000119,1,374.84,0.0,374.84
OITEM-000003320,ORD-000000824,PROD-0000031,1,193.66,7.46,186.2
OITEM-000003321,ORD-000000825,PROD-0000054,1,152.34,8.18,144.16
OITEM-000003322,ORD-000000825,PROD-0000094,2,264.79,66.78,462.8
OITEM-000003323,ORD-000000825,PROD-0000069,1,133.79,21.15,112.64
OITEM-000003324,ORD-000000826,PROD-0000118,1,192.67,0.0,192.67
OITEM-000003325,ORD-000000826,PROD-0000095,1,218.93,12.35,206.58
OITEM-000003326,ORD-000000826,PROD-0000011,2,354.14,79.41,628.87
OITEM-000003327,ORD-000000826,PROD-0000096,2,146.92,63.34,230.5
OITEM-000003328,ORD-000000827,PROD-0000080,1,380.22,26.36,353.86
OITEM-000003329,ORD-000000827,PROD-0000100,2,103.15,39.9,166.4
OITEM-000003330,ORD-000000827,PROD-0000021,1,95.52,10.24,85.28
OITEM-000003331,ORD-000000827,PROD-0000098,1,112.1,17.45,94.65
OITEM-000003332,ORD-000000827,PROD-0000118,2,199.87,13.35,386.39
OITEM-000003333,ORD-000000828,PROD-0000002,2,121.21,8.53,233.89
OITEM-000003334,ORD-000000829,PROD-0000092,2,333.94,37.16,630.72
OITEM-000003335,ORD-000000829,PROD-0000103,2,389.29,28.48,750.1
OITEM-000003336,ORD-000000829,PROD-0000014,1,145.57,10.23,135.34
OITEM-000003337,ORD-000000830,PROD-0000103,2,375.67,0.0,751.34
OITEM-000003338,ORD-000000830,PROD-0000044,2,240.22,36.16,444.28
OITEM-000003339,ORD-000000831,PROD-0000103,2,382.27,35.38,729.16
OITEM-000003340,ORD-000000831,PROD-0000028,1,79.42,0.0,79.42
OITEM-000003341,ORD-000000832,PROD-0000029,1,48.56,5.73,42.83
OITEM-000003342,ORD-000000832,PROD-0000046,2,328.51,39.12,617.9
OITEM-000003343,ORD-000000832,PROD-0000095,2,213.3,27.06,399.54
OITEM-000003344,ORD-000000833,PROD-0000044,1,234.95,88.2,146.75
OITEM-000003345,ORD-000000834,PROD-0000111,1,187.99,39.35,148.64
OITEM-000003346,ORD-000000834,PROD-0000074,2,246.33,139.38,353.28
OITEM-000003347,ORD-000000835,PROD-0000076,2,171.68,56.61,286.75
OITEM-000003348,ORD-000000836,PROD-0000024,1,189.97,32.88,157.09
OITEM-000003349,ORD-000000836,PROD-0000052,2,120.77,27.74,213.8
OITEM-000003350,ORD-000000836,PROD-0000119,1,393.62,44.58,349.04
OITEM-000003351,ORD-000000836,PROD-0000081,1,108.58,23.54,85.04
OITEM-000003352,ORD-000000837,PROD-0000117,2,174.91,98.08,251.74
OITEM-000003353,ORD-000000837,PROD-0000102,1,164.94,46.18,118.76
OITEM-000003354,ORD-000000837,PROD-0000116,1,222.53,45.51,177.02
OITEM-000003355,ORD-000000837,PROD-0000069,1,124.03,37.28,86.75
