event_id,customer_id,event_date,event_type,device_type,session_duration,page_views,add_to_cart_flag,checkout_start_flag,purchase_flag
EVT-00000004031,CUST-0000161,2025-10-18,product_view,mobile,12.24,1,0,0,0
EVT-00000004032,CUST-0000161,2025-05-25,product_view,mobile,8.06,10,0,0,0
EVT-00000004033,CUST-0000161,2023-10-01,wishlist,mobile,6.74,3,0,0,0
EVT-00000004034,CUST-0000161,2025-09-03,product_view,mobile,11.01,7,0,0,0
EVT-00000004035,CUST-0000161,2024-02-27,add_to_cart,mobile,14.03,10,1,0,0
EVT-00000004036,CUST-0000161,2024-05-19,wishlist,mobile,4.85,8,0,0,0
EVT-00000004037,CUST-0000162,2024-02-04,page_view,mobile,4.88,7,0,0,0
EVT-00000004038,CUST-0000162,2023-06-20,app_open,desktop,4.97,5,0,0,0
EVT-00000004039,CUST-0000162,2024-08-18,campaign_click,desktop,2.37,2,0,0,0
EVT-00000004040,CUST-0000162,2024-01-03,product_view,mobile,0.2,5,0,0,0
EVT-00000004041,CUST-0000162,2025-11-30,product_view,mobile,8.88,5,0,0,0
EVT-00000004042,CUST-0000162,2023-08-04,add_to_cart,mobile,4.11,13,1,0,0
EVT-00000004043,CUST-0000162,2023-03-03,product_view,mobile,5.8,1,0,0,0
EVT-00000004044,CUST-0000162,2023-01-26,purchase,mobile,3.49,5,1,1,1
EVT-00000004045,CUST-0000162,2025-09-19,checkout_start,mobile,6.14,4,1,1,0
EVT-00000004046,CUST-0000162,2023-11-14,app_open,mobile,5.68,3,0,0,0
EVT-00000004047,CUST-0000162,2025-07-02,app_open,mobile,5.6,8,1,0,0
EVT-00000004048,CUST-0000162,2025-03-20,checkout_start,mobile,7.63,2,1,1,0
EVT-00000004049,CUST-0000163,2024-03-27,product_view,mobile,5.76,8,0,0,0
EVT-00000004050,CUST-0000163,2023-01-19,page_view,desktop,7.42,15,1,1,0
EVT-00000004051,CUST-0000163,2023-02-20,checkout_start,mobile,5.33,5,1,1,0
EVT-00000004052,CUST-0000163,2023-12-27,purchase,mobile,8.99,13,1,1,1
EVT-00000004053,CUST-0000163,2024-12-28,checkout_start,mobile,8.51,8,1,1,1
EVT-00000004054,CUST-0000163,2024-08-04,checkout_start,tablet,0.97,8,1,1,0
EVT-00000004055,CUST-0000163,2024-01-20,app_open,mobile,0.2,6,0,0,0
EVT-00000004056,CUST-0000163,2024-02-15,wishlist,mobile,3.34,10,0,0,0
EVT-00000004057,CUST-0000163,2023-08-31,product_view,desktop,6.49,1,0,0,0
EVT-00000004058,CUST-0000163,2024-01-29,product_view,mobile,0.2,14,0,0,0
EVT-00000004059,CUST-0000163,2025-04-26,add_to_cart,mobile,6.29,7,1,0,0
EVT-00000004060,CUST-0000163,2023-09-12,add_to_cart,mobile,2.84,12,1,0,0
EVT-00000004061,CUST-0000163,2023-09-29,checkout_start,mobile,4.38,4,1,1,1
EVT-00000004062,CUST-0000163,2024-02-23,checkout_start,mobile,5.91,1,1,1,0
EVT-00000004063,CUST-0000164,2023-04-28,product_view,desktop,8.4,5,0,0,0
EVT-00000004064,CUST-0000164,2023-05-19,add_to_cart,mobile,4.29,11,1,0,0
EVT-00000004065,CUST-0000164,2025-01-31,page_view,mobile,8.58,14,0,0,0
EVT-00000004066,CUST-0000164,2023-10-28,add_to_cart,mobile,6.49,6,1,0,0
EVT-00000004067,CUST-0000164,2024-12-12,page_view,mobile,6.77,7,0,0,0
EVT-00000004068,CUST-0000164,2024-05-20,product_view,mobile,5.61,3,0,0,0
EVT-00000004069,CUST-0000164,2024-12-12,product_view,mobile,7.77,12,0,0,0
EVT-00000004070,CUST-0000164,2025-01-04,add_to_cart,mobile,6.93,6,1,0,0
EVT-00000004071,CUST-0000164,2024-09-07,add_to_cart,desktop,8.53,5,1,1,1
EVT-00000004072,CUST-0000164,2025-07-06,page_view,mobile,9.13,10,0,0,0
EVT-00000004073,CUST-0000164,2025-05-27,add_to_cart,desktop,7.4,5,1,0,0
EVT-00000004074,CUST-0000164,2023-03-21,page_view,mobile,5.35,2,0,0,0
EVT-00000004075,CUST-0000164,2024-03-25,product_view,mobile,5.58,20,0,0,0
EVT-00000004076,CUST-0000164,2024-05-08,app_open,mobile,5.56,6,0,0,0
EVT-00000004077,CUST-0000164,2024-03-25,product_view,mobile,10.34,7,1,0,0
EVT-00000004078,CUST-0000164,2024-12-28,product_view,mobile,5.25,9,1,1,0
EVT-00000004079,CUST-0000164,2023-03-27,wishlist,mobile,6.95,6,0,0,0
EVT-00000004080,CUST-0000164,2025-08-17,page_view,mobile,11.81,6,0,0,0
EVT-00000004081,CUST-0000164,2025-08-01,product_view,mobile,5.01,7,0,0,0
EVT-00000004082,CUST-0000164,2025-01-19,app_open,mobile,5.28,5,0,0,0
EVT-00000004083,CUST-0000164,2024-12-11,app_open,mobile,6.92,9,0,0,0
EVT-00000004084,CUST-0000164,2024-04-19,campaign_click,mobile,4.89,10,1,0,0
EVT-00000004085,CUST-0000164,2025-09-29,app_open,mobile,11.36,9,0,0,0
EVT-00000004086,CUST-0000164,2023-08-20,page_view,mobile,7.61,6,0,0,0
EVT-00000004087,CUST-0000164,2023-05-19,campaign_click,mobile,2.65,5,0,0,0
EVT-00000004088,CUST-0000164,2025-04-01,page_view,mobile,3.72,9,0,0,0
EVT-00000004089,CUST-0000164,2024-08-13,page_view,tablet,6.81,7,1,1,1
EVT-00000004090,CUST-0000164,2024-02-14,page_view,mobile,4.9,5,0,0,0
EVT-00000004091,CUST-0000164,2024-09-28,campaign_click,mobile,12.18,2,0,0,0
EVT-00000004092,CUST-0000164,2025-09-14,add_to_cart,desktop,7.19,7,1,0,0
EVT-00000004093,CUST-0000164,2025-02-24,app_open,mobile,5.95,4,0,0,0
EVT-00000004094,CUST-0000164,2023-12-09,campaign_click,mobile,2.47,9,0,0,0
EVT-00000004095,CUST-0000164,2023-12-24,product_view,mobile,6.98,10,0,0,0
EVT-00000004096,CUST-0000165,2023-01-13,add_to_cart,desktop,4.21,2,1,0,0
EVT-00000004097,CUST-0000165,2023-06-05,product_view,mobile,9.48,6,0,0,0
EVT-00000004098,CUST-0000165,2023-09-26,add_to_cart,mobile,7.51,11,1,1,1
EVT-00000004099,CUST-0000165,2025-08-17,add_to_cart,mobile,11.23,9,1,0,0
EVT-00000004100,CUST-0000165,2025-09-01,product_view,mobile,9.13,1,0,0,0
EVT-00000004101,CUST-0000165,2024-07-09,app_open,mobile,5.42,7,0,0,0
EVT-00000004102,CUST-0000165,2024-06-12,product_view,mobile,6.51,11,0,0,0
EVT-00000004103,CUST-0000165,2025-10-25,product_view,mobile,7.59,15,0,0,0
EVT-00000004104,CUST-0000165,2023-12-21,app_open,mobile,10.3,6,1,0,0
EVT-00000004105,CUST-0000165,2023-05-11,product_view,mobile,11.33,10,1,0,0
EVT-00000004106,CUST-0000165,2024-05-19,add_to_cart,mobile,3.23,6,1,0,0
EVT-00000004107,CUST-0000165,2024-08-05,app_open,mobile,5.86,3,0,0,0
EVT-00000004108,CUST-0000165,2023-05-26,app_open,mobile,3.6,13,1,0,0
EVT-00000004109,CUST-0000165,2024-02-28,add_to_cart,mobile,7.98,10,1,1,0
EVT-00000004110,CUST-0000165,2024-11-30,product_view,mobile,5.99,4,1,0,0
EVT-00000004111,CUST-0000165,2023-03-17,product_view,desktop,8.35,2,0,0,0
EVT-00000004112,CUST-0000165,2024-09-06,wishlist,mobile,1.61,9,0,0,0
EVT-00000004113,CUST-0000165,2024-06-02,page_view,mobile,9.1,7,0,0,0
EVT-00000004114,CUST-0000165,2025-10-13,checkout_start,mobile,7.45,10,1,1,0
EVT-00000004115,CUST-0000165,2023-07-10,app_open,mobile,10.44,9,1,0,0
EVT-00000004116,CUST-0000165,2023-06-15,add_to_cart,desktop,8.54,18,1,0,0
EVT-00000004117,CUST-0000165,2025-07-13,product_view,mobile,5.69,8,0,0,0
EVT-00000004118,CUST-0000165,2024-08-26,app_open,mobile,9.92,6,0,0,0
EVT-00000004119,CUST-0000165,2023-02-07,app_open,mobile,7.53,4,1,0,0
EVT-00000004120,CUST-0000165,2024-05-19,app_open,desktop,9.96,7,0,0,0
EVT-00000004121,CUST-0000165,2025-09-11,add_to_cart,desktop,5.48,10,1,0,0
EVT-00000004122,CUST-0000165,2023-06-02,page_view,mobile,5.77,7,0,0,0
EVT-00000004123,CUST-0000165,2025-07-15,wishlist,mobile,6.96,1,0,0,0
EVT-00000004124,CUST-0000165,2024-06-19,page_view,mobile,6.76,6,0,0,0
EVT-00000004125,CUST-0000165,2024-08-16,add_to_cart,mobile,11.01,6,1,0,0
EVT-00000004126,CUST-0000165,2025-06-11,page_view,mobile,8.65,11,0,0,0
EVT-00000004127,CUST-0000165,2024-09-27,product_view,mobile,6.22,1,0,0,0
EVT-00000004128,CUST-0000165,2023-04-11,purchase,desktop,8.36,2,1,1,1
EVT-00000004129,CUST-0000166,2023-10-14,purchase,mobile,6.41,5,1,1,1
EVT-00000004130,CUST-0000166,2025-02-06,product_view,mobile,0.45,10,0,0,0
EVT-00000004131,CUST-0000166,2023-11-13,page_view,mobile,4.13,4,0,0,0
EVT-00000004132,CUST-0000166,2025-04-07,page_view,mobile,6.53,3,0,0,0
EVT-00000004133,CUST-0000166,2024-01-16,product_view,tablet,3.82,6,0,0,0
EVT-00000004134,CUST-0000166,2023-01-11,product_view,mobile,3.49,1,0,0,0
EVT-00000004135,CUST-0000166,2025-08-29,campaign_click,mobile,6.65,7,0,0,0
EVT-00000004136,CUST-0000166,2024-12-19,add_to_cart,tablet,8.66,2,1,0,0
EVT-00000004137,CUST-0000166,2023-09-01,product_view,mobile,9.29,5,0,0,0
EVT-00000004138,CUST-0000166,2025-01-01,page_view,mobile,10.62,12,1,0,0
EVT-00000004139,CUST-0000166,2024-05-21,page_view,desktop,6.47,15,0,0,0
EVT-00000004140,CUST-0000166,2025-08-04,checkout_start,mobile,6.65,4,1,1,0
EVT-00000004141,CUST-0000166,2025-07-06,checkout_start,desktop,3.58,10,1,1,0
EVT-00000004142,CUST-0000167,2024-10-08,purchase,mobile,5.24,3,1,1,1
EVT-00000004143,CUST-0000167,2025-05-20,product_view,mobile,3.32,10,0,0,0
EVT-00000004144,CUST-0000167,2025-08-22,purchase,mobile,0.81,14,1,1,1
EVT-00000004145,CUST-0000167,2025-06-11,page_view,mobile,4.2,12,0,0,0
EVT-00000004146,CUST-0000167,2025-08-21,product_view,desktop,1.97,1,0,0,0
EVT-00000004147,CUST-0000167,2024-11-29,page_view,mobile,7.86,9,0,0,0
EVT-00000004148,CUST-0000167,2024-04-02,wishlist,desktop,4.62,5,0,0,0
EVT-00000004149,CUST-0000167,2023-02-27,page_view,mobile,9.24,11,0,0,0
EVT-00000004150,CUST-0000167,2024-08-18,product_view,mobile,2.57,13,1,0,0
EVT-00000004151,CUST-0000167,2024-10-06,page_view,mobile,9.9,8,0,0,0
EVT-00000004152,CUST-0000167,2023-01-24,product_view,mobile,12.85,15,0,0,0
EVT-00000004153,CUST-0000167,2023-12-30,product_view,mobile,4.18,17,0,0,0
EVT-00000004154,CUST-0000167,2025-02-04,page_view,mobile,6.25,1,1,0,0
EVT-00000004155,CUST-0000167,2025-06-27,add_to_cart,mobile,0.2,15,1,1,0
EVT-00000004156,CUST-0000167,2024-05-30,add_to_cart,mobile,0.88,8,1,0,0
EVT-00000004157,CUST-0000167,2023-03-29,page_view,mobile,6.05,2,0,0,0
EVT-00000004158,CUST-0000167,2024-03-20,page_view,mobile,5.48,6,0,0,0
EVT-00000004159,CUST-0000167,2025-02-05,add_to_cart,desktop,11.6,3,1,0,0
EVT-00000004160,CUST-0000167,2025-01-05,add_to_cart,mobile,4.53,7,1,1,1
EVT-00000004161,CUST-0000167,2023-06-30,page_view,mobile,5.71,16,0,0,0
EVT-00000004162,CUST-0000167,2025-03-16,page_view,desktop,0.53,10,0,0,0
EVT-00000004163,CUST-0000167,2025-03-25,checkout_start,desktop,9.83,1,1,1,1
EVT-00000004164,CUST-0000168,2024-12-22,page_view,mobile,4.08,2,1,0,0
EVT-00000004165,CUST-0000168,2025-01-24,add_to_cart,mobile,7.15,5,1,0,0
EVT-00000004166,CUST-0000168,2023-03-30,product_view,desktop,3.32,1,0,0,0
EVT-00000004167,CUST-0000168,2024-04-09,wishlist,mobile,4.97,6,0,0,0
EVT-00000004168,CUST-0000168,2024-06-18,product_view,mobile,7.37,12,0,0,0
EVT-00000004169,CUST-0000168,2025-03-25,product_view,mobile,9.47,11,0,0,0
EVT-00000004170,CUST-0000168,2024-09-12,purchase,mobile,6.62,4,1,1,1
EVT-00000004171,CUST-0000168,2025-05-21,product_view,mobile,5.92,13,0,0,0
EVT-00000004172,CUST-0000168,2025-09-02,product_view,mobile,2.11,8,0,0,0
EVT-00000004173,CUST-0000168,2025-01-27,page_view,mobile,4.7,1,0,0,0
EVT-00000004174,CUST-0000168,2023-10-26,page_view,mobile,1.51,9,0,0,0
EVT-00000004175,CUST-0000168,2025-05-27,wishlist,mobile,0.2,4,0,0,0
EVT-00000004176,CUST-0000169,2023-10-04,page_view,desktop,9.12,6,0,0,0
EVT-00000004177,CUST-0000169,2023-10-31,product_view,mobile,5.32,6,0,0,0
EVT-00000004178,CUST-0000169,2023-03-01,wishlist,mobile,5.74,3,0,0,0
EVT-00000004179,CUST-0000169,2023-03-26,checkout_start,mobile,6.67,6,1,1,0
EVT-00000004180,CUST-0000169,2025-10-07,app_open,mobile,11.07,9,0,0,0
EVT-00000004181,CUST-0000169,2024-03-21,app_open,mobile,0.62,6,0,0,0
EVT-00000004182,CUST-0000169,2024-09-10,add_to_cart,mobile,4.43,3,1,0,0
EVT-00000004183,CUST-0000169,2024-12-25,purchase,mobile,2.03,7,1,1,1
EVT-00000004184,CUST-0000169,2023-10-22,product_view,desktop,2.37,2,0,0,0
EVT-00000004185,CUST-0000169,2025-10-10,add_to_cart,mobile,0.2,6,1,1,0
EVT-00000004186,CUST-0000169,2023-08-08,add_to_cart,desktop,2.98,11,1,0,0
EVT-00000004187,CUST-0000169,2023-09-25,page_view,mobile,1.32,9,0,0,0
EVT-00000004188,CUST-0000169,2023-02-15,product_view,mobile,3.41,11,0,0,0
EVT-00000004189,CUST-0000169,2024-10-09,page_view,mobile,4.38,2,0,0,0
EVT-00000004190,CUST-0000169,2024-02-02,checkout_start,mobile,5.92,12,1,1,1
EVT-00000004191,CUST-0000169,2025-06-06,product_view,mobile,6.35,6,0,0,0
EVT-00000004192,CUST-0000169,2024-07-05,page_view,mobile,4.49,5,0,0,0
EVT-00000004193,CUST-0000169,2023-08-07,page_view,mobile,2.21,13,0,0,0
EVT-00000004194,CUST-0000169,2023-11-12,page_view,mobile,3.14,8,0,0,0
EVT-00000004195,CUST-0000169,2024-10-16,product_view,mobile,3.7,5,0,0,0
EVT-00000004196,CUST-0000169,2023-12-02,page_view,desktop,0.2,12,1,0,0
EVT-00000004197,CUST-0000169,2025-04-04,product_view,mobile,0.51,6,0,0,0
EVT-00000004198,CUST-0000170,2024-10-23,page_view,mobile,1.28,2,0,0,0
EVT-00000004199,CUST-0000170,2023-03-12,add_to_cart,mobile,1.42,1,1,1,1
EVT-00000004200,CUST-0000170,2024-07-18,page_view,desktop,8.45,3,0,0,0
EVT-00000004201,CUST-0000170,2024-11-12,add_to_cart,mobile,5.36,6,1,1,0
EVT-00000004202,CUST-0000170,2024-10-04,page_view,mobile,4.52,1,0,0,0
EVT-00000004203,CUST-0000170,2023-05-27,page_view,desktop,10.98,2,0,0,0
EVT-00000004204,CUST-0000170,2023-08-10,purchase,mobile,6.33,6,1,1,1
EVT-00000004205,CUST-0000170,2024-04-11,add_to_cart,mobile,0.38,2,1,0,0
EVT-00000004206,CUST-0000170,2025-10-19,product_view,mobile,4.85,1,0,0,0
EVT-00000004207,CUST-0000170,2024-09-09,purchase,mobile,2.03,3,1,1,1
EVT-00000004208,CUST-0000170,2024-11-03,product_view,mobile,3.91,8,0,0,0
EVT-00000004209,CUST-0000171,2025-01-12,product_view,mobile,9.09,5,1,0,0
EVT-00000004210,CUST-0000171,2024-01-25,add_to_cart,mobile,1.59,2,1,0,0
EVT-00000004211,CUST-0000171,2025-10-07,page_view,mobile,0.93,4,0,0,0
EVT-00000004212,CUST-0000171,2025-05-03,product_view,mobile,5.75,4,0,0,0
EVT-00000004213,CUST-0000171,2024-02-20,page_view,mobile,2.99,7,0,0,0
EVT-00000004214,CUST-0000171,2023-07-16,page_view,mobile,3.23,6,0,0,0
EVT-00000004215,CUST-0000171,2024-07-14,page_view,mobile,3.68,3,0,0,0
EVT-00000004216,CUST-0000171,2023-08-13,product_view,mobile,3.33,3,0,0,0
EVT-00000004217,CUST-0000171,2024-12-20,page_view,mobile,1.14,10,0,0,0
EVT-00000004218,CUST-0000171,2024-12-23,add_to_cart,desktop,5.46,7,1,0,0
EVT-00000004219,CUST-0000171,2023-01-21,app_open,mobile,11.33,8,0,0,0
EVT-00000004220,CUST-0000171,2024-01-16,page_view,mobile,5.02,4,0,0,0
EVT-00000004221,CUST-0000171,2024-04-10,page_view,mobile,3.87,4,0,0,0
EVT-00000004222,CUST-0000171,2023-01-23,app_open,mobile,6.67,6,0,0,0
EVT-00000004223,CUST-0000171,2025-09-08,page_view,mobile,10.86,9,1,0,0
EVT-00000004224,CUST-0000171,2025-04-17,checkout_start,desktop,4.46,11,1,1,0
EVT-00000004225,CUST-0000171,2023-06-11,wishlist,mobile,4.08,18,0,0,0
EVT-00000004226,CUST-0000171,2025-02-06,app_open,mobile,1.53,9,0,0,0
EVT-00000004227,CUST-0000171,2024-11-13,page_view,mobile,0.2,7,0,0,0
EVT-00000004228,CUST-0000171,2023-11-15,add_to_cart,mobile,0.2,5,1,0,0
EVT-00000004229,CUST-0000171,2023-02-10,add_to_cart,desktop,6.87,1,1,0,0
EVT-00000004230,CUST-0000171,2023-02-19,page_view,mobile,5.41,9,0,0,0
EVT-00000004231,CUST-0000171,2024-01-30,product_view,mobile,4.66,3,0,0,0
EVT-00000004232,CUST-0000171,2024-03-12,page_view,mobile,8.55,5,0,0,0
EVT-00000004233,CUST-0000172,2025-03-22,page_view,desktop,9.71,4,0,0,0
EVT-00000004234,CUST-0000172,2023-05-20,page_view,mobile,8.87,8,1,1,0
EVT-00000004235,CUST-0000172,2024-09-15,app_open,mobile,8.11,13,0,0,0
EVT-00000004236,CUST-0000172,2023-12-01,page_view,mobile,4.67,6,1,0,0
EVT-00000004237,CUST-0000172,2023-03-22,add_to_cart,mobile,6.72,8,1,0,0
EVT-00000004238,CUST-0000172,2024-09-18,product_view,mobile,2.49,5,0,0,0
EVT-00000004239,CUST-0000172,2023-09-30,product_view,mobile,12.91,8,0,0,0
EVT-00000004240,CUST-0000172,2023-01-14,purchase,tablet,3.57,4,1,1,1
EVT-00000004241,CUST-0000172,2025-09-22,purchase,mobile,7.69,6,1,1,1
EVT-00000004242,CUST-0000172,2023-03-27,product_view,mobile,8.24,10,1,0,0
EVT-00000004243,CUST-0000172,2025-05-10,wishlist,mobile,6.81,9,0,0,0
EVT-00000004244,CUST-0000172,2024-06-17,page_view,tablet,4.44,8,0,0,0
EVT-00000004245,CUST-0000172,2024-08-07,campaign_click,mobile,6.09,12,0,0,0
EVT-00000004246,CUST-0000172,2025-05-25,product_view,desktop,7.11,5,0,0,0
EVT-00000004247,CUST-0000172,2023-09-25,product_view,mobile,8.94,3,0,0,0
EVT-00000004248,CUST-0000172,2023-01-02,checkout_start,mobile,5.51,13,1,1,1
EVT-00000004249,CUST-0000172,2024-10-30,page_view,mobile,6.36,3,0,0,0
EVT-00000004250,CUST-0000172,2024-01-31,wishlist,tablet,7.34,9,1,1,1
EVT-00000004251,CUST-0000172,2023-01-03,product_view,mobile,6.22,3,1,0,0
EVT-00000004252,CUST-0000172,2024-07-27,wishlist,mobile,9.29,11,0,0,0
EVT-00000004253,CUST-0000172,2023-07-01,page_view,mobile,8.82,11,0,0,0
EVT-00000004254,CUST-0000172,2025-06-01,app_open,mobile,10.63,14,0,0,0
EVT-00000004255,CUST-0000172,2025-07-25,product_view,mobile,6.76,5,0,0,0
EVT-00000004256,CUST-0000172,2024-07-11,page_view,tablet,4.03,3,0,0,0
EVT-00000004257,CUST-0000172,2024-06-09,app_open,mobile,4.08,14,0,0,0
EVT-00000004258,CUST-0000172,2024-04-06,add_to_cart,mobile,8.01,7,1,0,0
EVT-00000004259,CUST-0000172,2025-09-06,page_view,mobile,5.67,1,0,0,0
EVT-00000004260,CUST-0000172,2023-09-06,page_view,mobile,8.38,2,0,0,0
EVT-00000004261,CUST-0000172,2023-08-01,product_view,mobile,5.6,3,0,0,0
EVT-00000004262,CUST-0000172,2025-12-09,product_view,mobile,9.34,12,0,0,0
EVT-00000004263,CUST-0000172,2023-02-21,product_view,mobile,4.84,7,0,0,0
EVT-00000004264,CUST-0000172,2025-12-07,page_view,desktop,5.33,4,0,0,0
EVT-00000004265,CUST-0000172,2025-07-04,add_to_cart,mobile,9.49,6,1,0,0
EVT-00000004266,CUST-0000172,2024-08-14,wishlist,mobile,8.01,8,0,0,0
EVT-00000004267,CUST-0000172,2023-05-05,product_view,mobile,8.27,10,0,0,0
EVT-00000004268,CUST-0000172,2025-08-27,product_view,desktop,7.56,2,0,0,0
EVT-00000004269,CUST-0000172,2023-10-23,product_view,mobile,9.39,8,1,1,0
EVT-00000004270,CUST-0000173,2024-06-15,product_view,mobile,7.61,14,0,0,0
EVT-00000004271,CUST-0000173,2024-02-04,product_view,mobile,0.32,6,0,0,0
EVT-00000004272,CUST-0000173,2024-07-31,app_open,mobile,5.72,1,0,0,0
EVT-00000004273,CUST-0000173,2025-06-02,page_view,mobile,1.95,16,0,0,0
EVT-00000004274,CUST-0000173,2025-11-12,page_view,tablet,3.38,3,0,0,0
EVT-00000004275,CUST-0000173,2025-01-10,app_open,desktop,10.43,2,1,1,1
EVT-00000004276,CUST-0000173,2024-10-05,add_to_cart,mobile,8.08,9,1,1,0
EVT-00000004277,CUST-0000173,2024-02-04,add_to_cart,desktop,6.01,11,1,0,0
EVT-00000004278,CUST-0000173,2025-09-09,product_view,mobile,7.55,14,0,0,0
EVT-00000004279,CUST-0000173,2023-05-18,checkout_start,mobile,6.56,7,1,1,0
EVT-00000004280,CUST-0000173,2025-09-20,app_open,mobile,4.15,4,0,0,0
EVT-00000004281,CUST-0000173,2024-10-07,page_view,desktop,4.67,2,0,0,0
EVT-00000004282,CUST-0000173,2025-01-19,campaign_click,desktop,6.76,5,0,0,0
EVT-00000004283,CUST-0000173,2025-03-15,add_to_cart,mobile,4.9,12,1,0,0
EVT-00000004284,CUST-0000173,2024-05-17,checkout_start,mobile,4.81,5,1,1,0
EVT-00000004285,CUST-0000173,2024-09-29,add_to_cart,mobile,6.95,10,1,0,0
EVT-00000004286,CUST-0000173,2023-03-05,wishlist,desktop,7.89,4,1,1,1
EVT-00000004287,CUST-0000174,2023-02-15,page_view,mobile,7.62,2,0,0,0
EVT-00000004288,CUST-0000174,2023-03-17,page_view,mobile,4.37,1,0,0,0
EVT-00000004289,CUST-0000174,2024-11-13,page_view,tablet,4.9,3,0,0,0
EVT-00000004290,CUST-0000174,2025-11-14,page_view,mobile,1.81,1,0,0,0
EVT-00000004291,CUST-0000174,2025-03-08,product_view,mobile,4.8,1,0,0,0
EVT-00000004292,CUST-0000175,2023-12-19,page_view,mobile,7.9,1,0,0,0
EVT-00000004293,CUST-0000175,2025-06-04,app_open,mobile,9.13,1,0,0,0
EVT-00000004294,CUST-0000175,2024-05-26,page_view,mobile,11.58,7,0,0,0
EVT-00000004295,CUST-0000175,2025-08-04,product_view,mobile,8.56,7,0,0,0
EVT-00000004296,CUST-0000175,2023-05-27,campaign_click,desktop,7.56,12,0,0,0
EVT-00000004297,CUST-0000175,2023-02-01,purchase,desktop,12.49,9,1,1,1
EVT-00000004298,CUST-0000175,2025-09-07,add_to_cart,desktop,11.69,12,1,0,0
EVT-00000004299,CUST-0000175,2023-05-19,app_open,desktop,6.76,7,0,0,0
EVT-00000004300,CUST-0000175,2024-03-28,add_to_cart,mobile,9.28,11,1,1,0
EVT-00000004301,CUST-0000175,2025-09-05,app_open,desktop,7.34,8,1,0,0
EVT-00000004302,CUST-0000175,2024-04-05,product_view,desktop,9.5,1,1,1,0
EVT-00000004303,CUST-0000175,2024-10-15,add_to_cart,mobile,2.46,10,1,1,1
EVT-00000004304,CUST-0000175,2024-07-18,checkout_start,mobile,6.49,5,1,1,1
EVT-00000004305,CUST-0000175,2025-10-01,purchase,mobile,5.41,13,1,1,1
EVT-00000004306,CUST-0000175,2025-04-02,checkout_start,mobile,8.52,10,1,1,1
EVT-00000004307,CUST-0000175,2023-11-09,app_open,desktop,8.34,1,1,0,0
EVT-00000004308,CUST-0000175,2025-03-11,product_view,desktop,8.94,12,0,0,0
EVT-00000004309,CUST-0000175,2024-03-06,app_open,mobile,9.31,11,0,0,0
EVT-00000004310,CUST-0000175,2025-05-29,page_view,mobile,9.71,3,0,0,0
EVT-00000004311,CUST-0000175,2024-01-28,app_open,desktop,5.59,4,0,0,0
EVT-00000004312,CUST-0000175,2023-04-17,campaign_click,tablet,6.19,3,0,0,0
EVT-00000004313,CUST-0000175,2023-02-14,page_view,mobile,9.2,10,0,0,0
EVT-00000004314,CUST-0000175,2024-10-29,app_open,mobile,10.42,11,0,0,0
EVT-00000004315,CUST-0000175,2024-11-22,checkout_start,mobile,6.3,6,1,1,1
EVT-00000004316,CUST-0000175,2024-06-17,product_view,mobile,3.22,5,0,0,0
EVT-00000004317,CUST-0000175,2023-03-04,page_view,mobile,3.78,11,0,0,0
EVT-00000004318,CUST-0000175,2025-08-26,wishlist,mobile,5.18,11,0,0,0
EVT-00000004319,CUST-0000175,2025-04-13,campaign_click,desktop,8.51,9,0,0,0
EVT-00000004320,CUST-0000175,2024-07-07,campaign_click,mobile,4.43,10,1,0,0
EVT-00000004321,CUST-0000175,2023-04-03,add_to_cart,mobile,11.31,10,1,0,0
EVT-00000004322,CUST-0000175,2023-06-29,product_view,mobile,8.26,10,0,0,0
EVT-00000004323,CUST-0000175,2023-09-16,campaign_click,mobile,4.92,13,0,0,0
EVT-00000004324,CUST-0000175,2025-05-22,checkout_start,mobile,7.16,8,1,1,1
EVT-00000004325,CUST-0000175,2025-09-19,app_open,mobile,5.45,7,0,0,0
EVT-00000004326,CUST-0000176,2024-03-16,page_view,mobile,2.08,6,0,0,0
EVT-00000004327,CUST-0000176,2025-07-13,page_view,mobile,6.12,8,0,0,0
EVT-00000004328,CUST-0000176,2024-01-02,add_to_cart,mobile,5.85,10,1,1,1
EVT-00000004329,CUST-0000176,2023-11-12,purchase,mobile,7.72,1,1,1,1
EVT-00000004330,CUST-0000176,2025-05-28,page_view,tablet,2.08,6,0,0,0
EVT-00000004331,CUST-0000176,2025-01-18,product_view,tablet,10.75,11,0,0,0
EVT-00000004332,CUST-0000176,2025-08-25,product_view,mobile,6.42,1,0,0,0
EVT-00000004333,CUST-0000176,2023-02-07,wishlist,mobile,9.27,4,0,0,0
EVT-00000004334,CUST-0000176,2025-10-13,app_open,mobile,7.98,8,0,0,0
EVT-00000004335,CUST-0000176,2024-08-25,app_open,mobile,2.72,1,0,0,0
EVT-00000004336,CUST-0000176,2023-03-26,add_to_cart,mobile,1.52,1,1,1,0
EVT-00000004337,CUST-0000176,2023-06-05,checkout_start,mobile,3.45,1,1,1,0
EVT-00000004338,CUST-0000176,2023-05-15,campaign_click,mobile,11.09,1,0,0,0
EVT-00000004339,CUST-0000176,2024-09-11,page_view,mobile,16.98,7,0,0,0
EVT-00000004340,CUST-0000176,2024-01-19,app_open,mobile,14.89,8,0,0,0
EVT-00000004341,CUST-0000176,2024-07-06,add_to_cart,mobile,14.03,11,1,1,1
