order_id,customer_id,order_date,channel,order_status,gross_amount,discount_amount,net_amount,payment_method,shipping_type,shipping_cost,delivery_days,return_flag
ORD-000000705,CUST-0000142,2023-12-19,store,delivered,2069.62,442.92,1626.7,credit_card,pickup,0.0,0,0
ORD-000000706,CUST-0000142,2025-01-16,app,delivered,1360.1,360.73,999.37,credit_card,standard,15.39,9,0
ORD-000000707,CUST-0000142,2025-08-16,ecommerce,delivered,576.86,92.78,484.08,credit_card,standard,15.51,6,0
ORD-000000708,CUST-0000142,2025-08-26,ecommerce,delivered,1124.76,184.17,940.59,credit_card,standard,15.39,7,0
ORD-000000709,CUST-0000142,2025-12-21,store,delivered,1221.38,292.21,929.17,installments,pickup,0.0,0,0
ORD-000000710,CUST-0000143,2023-08-07,ecommerce,delivered,908.19,138.43,769.76,credit_card,standard,14.2,2,0
ORD-000000711,CUST-0000143,2023-12-24,app,delivered,735.29,151.23,584.06,credit_card,express,30.43,3,0
ORD-000000712,CUST-0000143,2024-02-27,store,delivered,907.22,82.53,824.69,credit_card,pickup,0.0,0,0
ORD-000000713,CUST-0000143,2024-05-20,app,delivered,552.25,40.72,511.53,credit_card,express,17.84,3,0
ORD-000000714,CUST-0000143,2025-08-20,store,delivered,318.54,46.31,272.23,pix,pickup,0.0,0,0
ORD-000000715,CUST-0000144,2023-07-20,ecommerce,delivered,1407.34,116.11,1291.23,credit_card,standard,21.76,5,0
ORD-000000716,CUST-0000144,2023-07-22,ecommerce,delivered,1005.49,169.3,836.19,pix,standard,12.03,5,0
ORD-000000717,CUST-0000144,2023-12-25,app,delivered,923.9,144.47,779.43,credit_card,pickup,2.76,0,0
ORD-000000718,CUST-0000144,2023-12-28,app,delivered,207.85,19.71,188.14,debit_card,standard,6.02,1,0
ORD-000000719,CUST-0000144,2024-08-03,app,returned,2356.56,221.9,2134.66,credit_card,standard,10.18,8,1
ORD-000000720,CUST-0000144,2025-04-13,ecommerce,delivered,1820.58,254.76,1565.82,credit_card,standard,12.26,6,0
ORD-000000721,CUST-0000144,2025-12-13,store,delivered,515.34,24.66,490.68,credit_card,pickup,0.0,0,0
ORD-000000722,CUST-0000145,2024-08-02,store,delivered,535.07,61.97,473.1,credit_card,pickup,0.0,0,0
ORD-000000723,CUST-0000145,2025-05-17,store,delivered,795.7,93.98,701.72,installments,pickup,0.0,0,0
ORD-000000724,CUST-0000145,2025-06-18,store,delivered,1704.79,158.24,1546.55,credit_card,pickup,0.0,0,0
ORD-000000725,CUST-0000145,2025-12-02,ecommerce,delivered,1715.65,245.98,1469.67,pix,standard,10.64,5,0
ORD-000000726,CUST-0000146,2023-06-07,app,cancelled,1157.33,170.77,986.56,installments,express,20.68,1,0
ORD-000000727,CUST-0000146,2023-07-22,ecommerce,delivered,424.98,90.46,334.52,credit_card,standard,8.81,3,0
ORD-000000728,CUST-0000146,2024-03-24,ecommerce,delivered,1248.41,263.77,984.64,debit_card,standard,13.28,5,0
ORD-000000729,CUST-0000146,2024-06-18,store,delivered,2909.15,577.26,2331.89,credit_card,pickup,0.0,0,0
ORD-000000730,CUST-0000146,2024-10-09,ecommerce,delivered,1563.74,422.83,1140.91,pix,standard,12.12,5,0
ORD-000000731,CUST-0000146,2024-11-06,ecommerce,delivered,1681.91,466.37,1215.54,debit_card,express,16.74,5,0
ORD-000000732,CUST-0000146,2025-11-25,store,delivered,648.78,172.41,476.37,credit_card,pickup,0.0,0,0
ORD-000000733,CUST-0000147,2025-02-25,app,delivered,2529.4,368.91,2160.49,credit_card,pickup,3.64,3,0
ORD-000000734,CUST-0000147,2025-03-05,ecommerce,delivered,600.66,69.06,531.6,credit_card,standard,18.95,4,0
ORD-000000735,CUST-0000147,2025-03-09,store,delivered,636.22,36.72,599.5,wallet,pickup,0.0,0,0
ORD-000000736,CUST-0000147,2025-03-21,ecommerce,delivered,1962.76,187.81,1774.95,pix,pickup,0.0,1,0
ORD-000000737,CUST-0000147,2025-05-23,ecommerce,delivered,856.0,96.29,759.71,credit_card,express,10.6,3,0
ORD-000000738,CUST-0000147,2025-06-06,store,delivered,929.06,54.6,874.46,credit_card,pickup,0.0,0,0
ORD-000000739,CUST-0000147,2025-09-08,app,delivered,1351.86,104.23,1247.63,debit_card,standard,17.6,6,0
ORD-000000740,CUST-0000148,2024-12-20,app,delivered,928.56,121.46,807.1,credit_card,pickup,4.04,0,0
ORD-000000741,CUST-0000148,2025-02-26,app,delivered,1332.15,205.72,1126.43,debit_card,standard,12.8,3,0
ORD-000000742,CUST-0000148,2025-03-04,store,delivered,1247.96,108.0,1139.96,debit_card,pickup,0.0,0,0
ORD-000000743,CUST-0000148,2025-03-23,store,delivered,324.21,75.42,248.79,credit_card,pickup,0.0,0,0
ORD-000000744,CUST-0000148,2025-12-28,ecommerce,delivered,1417.04,53.61,1363.43,credit_card,standard,2.12,3,0
ORD-000000745,CUST-0000149,2023-04-30,ecommerce,cancelled,1229.6,113.02,1116.58,wallet,standard,12.43,8,0
ORD-000000746,CUST-0000149,2023-11-27,ecommerce,delivered,307.26,12.2,295.06,debit_card,express,26.19,3,0
ORD-000000747,CUST-0000149,2024-02-10,ecommerce,delivered,1197.77,122.51,1075.26,credit_card,standard,11.38,6,0
ORD-000000748,CUST-0000149,2025-12-24,ecommerce,cancelled,125.11,12.95,112.16,credit_card,standard,11.18,7,0
ORD-000000749,CUST-0000150,2024-05-10,app,delivered,280.36,23.76,256.6,credit_card,standard,17.74,5,0
ORD-000000750,CUST-0000150,2024-09-15,store,delivered,457.38,47.17,410.21,credit_card,pickup,0.0,0,0
ORD-000000751,CUST-0000150,2025-11-09,app,delivered,1296.24,170.83,1125.41,installments,standard,13.37,5,0
ORD-000000752,CUST-0000151,2024-02-17,store,delivered,185.32,33.93,151.39,wallet,pickup,0.0,0,0
ORD-000000753,CUST-0000151,2024-07-13,app,delivered,2291.32,365.5,1925.82,pix,standard,6.47,2,1
ORD-000000754,CUST-0000151,2025-10-09,app,cancelled,939.64,121.13,818.51,credit_card,standard,13.93,2,0
ORD-000000755,CUST-0000152,2025-12-10,app,delivered,1706.71,74.37,1632.34,credit_card,standard,13.08,3,0
ORD-000000756,CUST-0000153,2024-06-16,ecommerce,delivered,1607.38,77.04,1530.34,installments,express,20.48,4,0
ORD-000000757,CUST-0000153,2024-06-24,ecommerce,delivered,261.91,20.98,240.93,installments,standard,3.62,7,0
ORD-000000758,CUST-0000153,2024-08-25,store,delivered,469.27,8.99,460.28,credit_card,pickup,0.0,0,0
ORD-000000759,CUST-0000153,2024-11-05,store,cancelled,290.28,17.89,272.39,credit_card,pickup,0.0,0,0
ORD-000000760,CUST-0000153,2025-01-03,ecommerce,delivered,646.99,5.42,641.57,credit_card,standard,14.05,6,0
ORD-000000761,CUST-0000153,2025-04-02,ecommerce,cancelled,707.22,77.51,629.71,credit_card,standard,18.71,3,0
ORD-000000762,CUST-0000153,2025-05-12,ecommerce,delivered,1365.94,72.42,1293.52,wallet,express,17.18,0,0
ORD-000000763,CUST-0000153,2025-06-26,app,delivered,1613.04,62.32,1550.72,credit_card,express,18.76,2,0
ORD-000000764,CUST-0000153,2025-08-09,ecommerce,delivered,265.81,23.48,242.33,debit_card,standard,18.88,7,0
ORD-000000765,CUST-0000153,2025-12-15,store,returned,821.61,34.33,787.28,credit_card,pickup,0.0,0,1
ORD-000000766,CUST-0000154,2024-01-16,store,delivered,1213.42,140.01,1073.41,credit_card,pickup,0.0,0,0
ORD-000000767,CUST-0000154,2024-04-19,app,delivered,1460.85,195.3,1265.55,credit_card,standard,8.89,3,0
ORD-000000768,CUST-0000154,2024-06-10,store,delivered,1914.7,263.31,1651.39,credit_card,pickup,0.0,0,0
ORD-000000769,CUST-0000154,2024-07-23,ecommerce,delivered,2484.12,359.67,2124.45,wallet,express,13.86,3,0
ORD-000000770,CUST-0000154,2024-10-07,ecommerce,delivered,1435.72,234.42,1201.3,debit_card,express,12.13,5,0
ORD-000000771,CUST-0000154,2025-09-15,store,delivered,1304.53,236.52,1068.01,credit_card,pickup,0.0,0,0
ORD-000000772,CUST-0000155,2024-01-28,store,delivered,558.79,11.83,546.96,credit_card,pickup,0.0,0,0
ORD-000000773,CUST-0000155,2024-02-18,store,delivered,218.83,8.36,210.47,pix,pickup,0.0,0,0
ORD-000000774,CUST-0000155,2024-02-26,ecommerce,delivered,579.31,54.3,525.01,installments,standard,17.31,7,0
ORD-000000775,CUST-0000155,2024-03-12,store,delivered,1061.51,93.3,968.21,wallet,pickup,0.0,0,0
ORD-000000776,CUST-0000155,2024-05-02,store,delivered,601.44,53.51,547.93,credit_card,pickup,0.0,0,0
ORD-000000777,CUST-0000155,2024-08-20,ecommerce,delivered,1245.79,49.46,1196.33,credit_card,standard,10.22,6,0
ORD-000000778,CUST-0000155,2024-11-08,app,delivered,173.27,14.85,158.42,installments,standard,10.87,6,0
ORD-000000779,CUST-0000155,2025-11-07,ecommerce,delivered,154.68,4.02,150.66,credit_card,standard,17.4,1,0
ORD-000000780,CUST-0000156,2023-07-17,store,delivered,225.4,33.92,191.48,debit_card,pickup,0.0,0,0
ORD-000000781,CUST-0000156,2023-08-18,ecommerce,delivered,839.95,117.77,722.18,debit_card,pickup,0.0,0,0
ORD-000000782,CUST-0000156,2025-12-09,ecommerce,returned,1412.14,177.73,1234.41,credit_card,standard,12.23,7,1
ORD-000000783,CUST-0000157,2025-04-23,ecommerce,delivered,137.97,7.09,130.88,credit_card,standard,17.91,5,0
ORD-000000784,CUST-0000157,2025-07-17,ecommerce,delivered,104.14,17.66,86.48,credit_card,pickup,6.96,0,0
ORD-000000785,CUST-0000157,2025-09-27,app,delivered,1923.05,161.38,1761.67,credit_card,standard,1.08,6,0
ORD-000000786,CUST-0000158,2023-12-10,store,delivered,1808.65,29.19,1779.46,credit_card,pickup,0.0,0,0
ORD-000000787,CUST-0000158,2024-02-11,store,delivered,1065.5,136.69,928.81,credit_card,pickup,0.0,0,0
ORD-000000788,CUST-0000158,2024-02-19,store,delivered,450.54,19.73,430.81,credit_card,pickup,0.0,0,0
ORD-000000789,CUST-0000158,2024-04-18,store,returned,1072.92,192.83,880.09,credit_card,pickup,0.0,0,1
ORD-000000790,CUST-0000158,2024-07-01,store,delivered,415.68,72.79,342.89,credit_card,pickup,0.0,0,0
ORD-000000791,CUST-0000158,2024-07-15,store,delivered,1260.98,153.35,1107.63,credit_card,pickup,0.0,0,0
ORD-000000792,CUST-0000158,2024-08-09,ecommerce,delivered,2116.61,292.94,1823.67,debit_card,standard,13.46,1,0
ORD-000000793,CUST-0000158,2024-11-16,store,delivered,2149.02,260.63,1888.39,credit_card,pickup,0.0,0,0
ORD-000000794,CUST-0000158,2025-11-29,store,delivered,874.19,191.82,682.37,installments,pickup,0.0,0,0
ORD-000000795,CUST-0000159,2023-08-29,ecommerce,delivered,142.62,29.46,113.16,credit_card,pickup,0.0,0,0
ORD-000000796,CUST-0000159,2023-12-10,ecommerce,delivered,1314.28,393.64,920.64,credit_card,express,7.03,2,0
ORD-000000797,CUST-0000159,2023-12-21,store,delivered,1370.51,349.99,1020.52,credit_card,pickup,0.0,0,0
ORD-000000798,CUST-0000159,2024-03-23,app,delivered,120.64,33.21,87.43,credit_card,standard,8.61,10,0
ORD-000000799,CUST-0000159,2024-05-12,store,delivered,1771.36,595.51,1175.85,credit_card,pickup,0.0,0,0
ORD-000000800,CUST-0000159,2025-07-01,store,delivered,988.33,186.44,801.89,credit_card,pickup,0.0,0,0
ORD-000000801,CUST-0000159,2025-10-26,ecommerce,cancelled,124.08,20.92,103.16,credit_card,standard,4.27,3,0
ORD-000000802,CUST-0000159,2025-11-29,app,cancelled,1198.86,227.71,971.15,debit_card,pickup,0.0,0,0
ORD-000000803,CUST-0000159,2025-12-27,ecommerce,delivered,1154.3,226.52,927.78,credit_card,standard,12.58,7,0
ORD-000000804,CUST-0000160,2025-04-17,ecommerce,delivered,733.65,152.85,580.8,debit_card,standard,4.61,4,1
ORD-000000805,CUST-0000160,2025-10-14,store,delivered,971.05,156.09,814.96,credit_card,pickup,0.0,0,0
ORD-000000806,CUST-0000161,2024-06-06,ecommerce,delivered,1237.87,49.32,1188.55,credit_card,express,30.03,6,0
ORD-000000807,CUST-0000161,2024-09-06,store,delivered,596.99,26.29,570.7,credit_card,pickup,0.0,0,0
ORD-000000808,CUST-0000161,2024-11-06,store,delivered,252.88,18.27,234.61,installments,pickup,0.0,0,0
ORD-000000809,CUST-0000161,2024-11-12,store,delivered,60.06,4.2,55.86,credit_card,pickup,0.0,0,0
ORD-000000810,CUST-0000161,2024-12-23,ecommerce,delivered,617.52,17.42,600.1,credit_card,standard,10.4,5,0
ORD-000000811,CUST-0000161,2025-04-10,store,cancelled,141.53,7.24,134.29,credit_card,pickup,0.0,0,0
ORD-000000812,CUST-0000161,2025-05-23,store,delivered,1461.57,48.84,1412.73,installments,pickup,0.0,0,0
ORD-000000813,CUST-0000161,2025-09-03,ecommerce,delivered,1123.05,83.66,1039.39,credit_card,pickup,0.0,1,0
ORD-000000814,CUST-0000161,2025-12-09,store,delivered,76.06,6.06,70.0,debit_card,pickup,0.0,0,0
ORD-000000815,CUST-0000162,2025-07-15,app,delivered,227.26,46.8,180.46,credit_card,pickup,0.0,2,0
ORD-000000816,CUST-0000163,2025-01-09,store,delivered,332.0,72.22,259.78,debit_card,pickup,0.0,0,0
ORD-000000817,CUST-0000163,2025-03-21,app,delivered,1870.63,202.8,1667.83,debit_card,standard,7.61,8,0
ORD-000000818,CUST-0000163,2025-04-10,ecommerce,delivered,840.21,111.59,728.62,credit_card,standard,14.46,3,0
ORD-000000819,CUST-0000163,2025-12-26,app,delivered,706.42,22.85,683.57,credit_card,express,20.44,1,0
ORD-000000820,CUST-0000164,2023-06-07,app,returned,373.75,8.52,365.23,credit_card,standard,12.58,7,1
ORD-000000821,CUST-0000164,2024-01-31,app,returned,706.22,63.4,642.82,credit_card,standard,19.95,6,1
ORD-000000822,CUST-0000164,2024-06-03,app,cancelled,860.8,5.42,855.38,credit_card,standard,11.35,9,0
ORD-000000823,CUST-0000164,2024-08-03,store,delivered,856.91,44.52,812.39,debit_card,pickup,0.0,0,0
ORD-000000824,CUST-0000164,2024-08-12,store,delivered,674.38,19.11,655.27,credit_card,pickup,0.0,0,0
ORD-000000825,CUST-0000164,2024-08-30,ecommerce,cancelled,815.71,96.11,719.6,credit_card,standard,16.65,6,0
ORD-000000826,CUST-0000164,2024-12-07,app,returned,1413.72,155.1,1258.62,credit_card,standard,16.34,5,1
ORD-000000827,CUST-0000164,2025-02-22,ecommerce,delivered,1193.88,107.3,1086.58,credit_card,standard,6.86,5,0
ORD-000000828,CUST-0000164,2025-03-11,store,delivered,242.42,8.53,233.89,credit_card,pickup,0.0,0,0
ORD-000000829,CUST-0000164,2025-05-11,app,delivered,1592.03,75.87,1516.16,installments,express,15.7,2,0
ORD-000000830,CUST-0000164,2025-05-28,app,delivered,1231.78,36.16,1195.62,credit_card,express,13.91,0,0
ORD-000000831,CUST-0000164,2025-07-21,app,delivered,843.96,35.38,808.58,credit_card,express,16.77,0,0
ORD-000000832,CUST-0000164,2025-11-16,ecommerce,returned,1132.18,71.91,1060.27,pix,express,20.49,3,1
ORD-000000833,CUST-0000165,2024-10-21,ecommerce,cancelled,234.95,88.2,146.75,credit_card,standard,19.46,4,0
ORD-000000834,CUST-0000165,2024-10-25,app,delivered,680.65,178.73,501.92,debit_card,express,17.15,3,0
ORD-000000835,CUST-0000165,2024-11-18,store,delivered,343.36,56.61,286.75,credit_card,pickup,0.0,0,0
ORD-000000836,CUST-0000165,2024-11-22,ecommerce,cancelled,933.71,128.74,804.97,pix,express,14.32,3,0
ORD-000000837,CUST-0000165,2024-11-23,store,delivered,1735.81,385.63,1350.18,pix,pickup,0.0,0,0
ORD-000000838,CUST-0000165,2025-05-17,app,returned,362.79,57.98,304.81,credit_card,express,21.34,2,1
ORD-000000839,CUST-0000165,2025-06-14,store,cancelled,869.19,211.99,657.2,installments,pickup,0.0,0,0
ORD-000000840,CUST-0000165,2025-08-19,ecommerce,delivered,812.94,287.96,524.98,credit_card,express,17.09,7,0
ORD-000000841,CUST-0000165,2025-12-07,store,delivered,1453.16,406.89,1046.27,credit_card,pickup,0.0,0,0
ORD-000000842,CUST-0000166,2024-05-10,ecommerce,delivered,1012.89,179.62,833.27,installments,standard,8.94,8,0
ORD-000000843,CUST-0000166,2025-12-14,ecommerce,delivered,1773.58,214.33,1559.25,pix,pickup,0.0,3,0
ORD-000000844,CUST-0000167,2025-12-17,ecommerce,delivered,1776.94,380.7,1396.24,debit_card,standard,12.66,5,0
ORD-000000845,CUST-0000168,2025-11-13,ecommerce,delivered,2467.88,386.81,2081.07,pix,standard,8.48,4,0
ORD-000000846,CUST-0000169,2025-07-02,store,delivered,2535.03,383.36,2151.67,installments,pickup,0.0,0,0
ORD-000000847,CUST-0000169,2025-08-05,store,delivered,833.63,234.18,599.45,debit_card,pickup,0.0,0,0
ORD-000000848,CUST-0000169,2025-12-26,store,delivered,340.38,91.46,248.92,credit_card,pickup,0.0,0,0
ORD-000000849,CUST-0000170,2024-05-10,app,delivered,964.15,183.79,780.36,credit_card,express,14.93,2,0
ORD-000000850,CUST-0000170,2024-08-28,app,returned,639.86,125.47,514.39,pix,pickup,0.0,0,1
ORD-000000851,CUST-0000170,2024-10-30,store,cancelled,102.96,20.46,82.5,pix,pickup,0.0,0,0
ORD-000000852,CUST-0000170,2024-11-15,ecommerce,delivered,313.53,63.37,250.16,credit_card,standard,7.11,5,0
ORD-000000853,CUST-0000170,2025-06-26,store,delivered,1261.3,145.42,1115.88,installments,pickup,0.0,0,0
ORD-000000854,CUST-0000171,2024-05-08,store,delivered,1778.02,286.18,1491.84,credit_card,pickup,0.0,0,0
ORD-000000855,CUST-0000171,2024-07-28,store,delivered,2088.44,346.1,1742.34,wallet,pickup,0.0,0,0
ORD-000000856,CUST-0000171,2025-10-11,ecommerce,delivered,1522.52,220.57,1301.95,credit_card,pickup,0.0,0,0
ORD-000000857,CUST-0000171,2025-10-11,store,delivered,1341.69,136.0,1205.69,debit_card,pickup,0.0,0,0
ORD-000000858,CUST-0000171,2025-12-11,ecommerce,delivered,540.33,70.52,469.81,wallet,standard,22.69,5,0
ORD-000000859,CUST-0000172,2023-06-04,ecommerce,delivered,656.16,160.66,495.5,credit_card,standard,14.91,6,0
ORD-000000860,CUST-0000172,2023-08-26,ecommerce,delivered,1360.59,156.63,1203.96,debit_card,standard,12.15,5,0
ORD-000000861,CUST-0000172,2023-09-15,ecommerce,delivered,1413.65,11.46,1402.19,credit_card,pickup,0.0,0,0
ORD-000000862,CUST-0000172,2024-05-23,ecommerce,delivered,1047.99,144.19,903.8,credit_card,standard,15.77,6,0
ORD-000000863,CUST-0000172,2024-09-11,app,delivered,1061.02,199.15,861.87,credit_card,standard,3.06,11,0
ORD-000000864,CUST-0000172,2025-01-15,ecommerce,delivered,1391.88,146.59,1245.29,installments,standard,9.53,8,0
ORD-000000865,CUST-0000172,2025-12-21,app,delivered,545.76,110.26,435.5,pix,express,21.5,2,0
ORD-000000866,CUST-0000173,2023-06-15,app,delivered,646.34,39.49,606.85,credit_card,standard,11.19,8,0
ORD-000000867,CUST-0000173,2024-08-01,app,delivered,2090.55,225.61,1864.94,installments,standard,9.97,1,0
ORD-000000868,CUST-0000173,2024-09-22,ecommerce,delivered,1847.08,84.03,1763.05,installments,standard,8.45,8,0
ORD-000000869,CUST-0000173,2025-03-02,app,cancelled,705.86,128.17,577.69,credit_card,standard,6.42,5,0
ORD-000000870,CUST-0000173,2025-05-06,ecommerce,delivered,312.74,123.73,189.01,credit_card,standard,0.0,6,0
ORD-000000871,CUST-0000173,2025-05-07,store,delivered,1210.22,155.0,1055.22,credit_card,pickup,0.0,0,0
ORD-000000872,CUST-0000173,2025-08-19,store,delivered,1513.68,104.48,1409.2,credit_card,pickup,0.0,0,0
ORD-000000873,CUST-0000173,2025-10-15,ecommerce,delivered,1118.84,181.43,937.41,credit_card,standard,14.28,9,0
ORD-000000874,CUST-0000173,2025-11-12,store,delivered,1332.49,85.89,1246.6,installments,pickup,0.0,0,0
ORD-000000875,CUST-0000174,2025-11-03,app,delivered,649.86,144.94,504.92,pix,standard,6.52,3,0
ORD-000000876,CUST-0000175,2023-10-15,app,delivered,507.89,29.08,478.81,credit_card,standard,11.34,4,0
ORD-000000877,CUST-0000175,2024-08-02,ecommerce,returned,985.69,79.32,906.37,credit_card,standard,9.97,11,1
ORD-000000878,CUST-0000175,2025-12-15,store,cancelled,298.94,38.01,260.93,credit_card,pickup,0.0,0,0
ORD-000000879,CUST-0000176,2024-05-16,ecommerce,delivered,923.86,69.03,854.83,credit_card,standard,17.27,1,0
ORD-000000880,CUST-0000176,2024-07-04,store,delivered,683.15,23.84,659.31,credit_card,pickup,0.0,0,0
ORD-000000881,CUST-0000176,2025-09-24,app,delivered,1114.3,48.03,1066.27,credit_card,express,26.32,6,0
ORD-000000882,CUST-0000176,2025-09-27,store,delivered,233.59,0.0,233.59,debit_card,pickup,0.0,0,1
ORD-000000883,CUST-0000176,2025-11-26,ecommerce,returned,989.36,133.53,855.83,credit_card,standard,19.72,6,1
ORD-000000884,CUST-0000177,2023-08-23,store,returned,1479.86,440.48,1039.38,credit_card,pickup,0.0,0,1
ORD-000000885,CUST-0000177,2024-01-03,ecommerce,cancelled,382.27,16.17,366.1,credit_card,express,19.97,5,0
ORD-000000886,CUST-0000177,2024-03-17,app,returned,828.46,195.68,632.78,credit_card,standard,10.73,3,1
ORD-000000887,CUST-0000177,2024-08-27,store,cancelled,552.07,77.39,474.68,credit_card,pickup,0.0,0,0
ORD-000000888,CUST-0000177,2024-09-12,ecommerce,delivered,1658.77,346.99,1311.78,installments,standard,9.82,5,0
ORD-000000889,CUST-0000177,2025-03-11,app,delivered,2560.65,435.9,2124.75,credit_card,standard,15.22,8,0
ORD-000000890,CUST-0000177,2025-07-05,app,returned,608.25,157.45,450.8,credit_card,pickup,0.0,0,1
ORD-000000891,CUST-0000177,2025-07-17,app,delivered,2377.63,383.11,1994.52,credit_card,standard,12.22,7,0
ORD-000000892,CUST-0000177,2025-11-03,app,delivered,1784.14,416.06,1368.08,pix,standard,22.24,11,0
ORD-000000893,CUST-0000178,2025-09-18,store,delivered,652.31,34.11,618.2,credit_card,pickup,0.0,0,0
ORD-000000894,CUST-0000179,2025-12-15,ecommerce,delivered,1367.25,332.15,1035.1,credit_card,pickup,0.0,0,0
ORD-000000895,CUST-0000180,2023-04-22,ecommerce,delivered,232.84,37.81,195.03,credit_card,standard,19.02,5,0
ORD-000000896,CUST-0000180,2023-08-01,ecommerce,delivered,1680.66,179.63,1501.03,credit_card,standard,16.15,5,0
ORD-000000897,CUST-0000180,2024-10-12,store,delivered,154.88,26.3,128.58,credit_card,pickup,0.0,0,0
ORD-000000898,CUST-0000180,2025-03-26,store,delivered,1174.22,172.11,1002.11,credit_card,pickup,0.0,0,0
ORD-000000899,CUST-0000180,2025-04-19,ecommerce,delivered,1965.35,162.98,1802.37,wallet,standard,15.28,8,0
ORD-000000900,CUST-0000180,2025-10-16,app,delivered,1100.44,187.12,913.32,credit_card,standard,13.27,5,0
ORD-000000901,CUST-0000181,2025-12-20,ecommerce,returned,1091.34,142.29,949.05,credit_card,pickup,0.0,1,1
ORD-000000902,CUST-0000182,2024-08-24,ecommerce,delivered,1081.59,161.46,920.13,credit_card,standard,13.99,7,0
ORD-000000903,CUST-0000182,2024-11-11,store,delivered,1218.36,108.22,1110.14,wallet,pickup,0.0,0,0
ORD-000000904,CUST-0000182,2025-05-01,app,delivered,1716.16,241.81,1474.35,credit_card,pickup,0.64,0,0
ORD-000000905,CUST-0000182,2025-11-12,store,cancelled,2162.94,301.52,1861.42,pix,pickup,0.0,0,0
ORD-000000906,CUST-0000183,2023-12-12,ecommerce,delivered,322.72,135.29,187.43,pix,pickup,0.0,0,0
ORD-000000907,CUST-0000183,2024-01-08,app,returned,1288.05,290.55,997.5,installments,pickup,10.47,0,1
ORD-000000908,CUST-0000183,2024-11-03,app,delivered,294.3,90.92,203.38,credit_card,pickup,2.91,1,0
ORD-000000909,CUST-0000183,2025-11-13,app,delivered,1006.69,237.16,769.53,credit_card,standard,20.0,5,0
ORD-000000910,CUST-0000184,2024-05-10,app,delivered,982.63,150.1,832.53,debit_card,standard,17.59,6,0
ORD-000000911,CUST-0000184,2025-08-03,ecommerce,delivered,954.75,197.1,757.65,credit_card,pickup,4.43,0,0
ORD-000000912,CUST-0000185,2023-08-04,app,returned,1703.27,283.03,1420.24,debit_card,standard,13.44,4,1
ORD-000000913,CUST-0000185,2025-12-03,app,delivered,1289.31,121.86,1167.45,pix,standard,20.63,3,0
ORD-000000914,CUST-0000186,2023-04-27,ecommerce,delivered,532.06,153.37,378.69,credit_card,standard,13.81,4,0
ORD-000000915,CUST-0000186,2023-10-16,app,delivered,1821.16,291.06,1530.1,credit_card,pickup,0.0,0,0
ORD-000000916,CUST-0000186,2024-07-28,store,delivered,1391.75,229.46,1162.29,debit_card,pickup,0.0,0,0
ORD-000000917,CUST-0000186,2024-07-29,store,delivered,803.2,197.05,606.15,debit_card,pickup,0.0,0,0
ORD-000000918,CUST-0000186,2024-09-20,app,delivered,764.41,109.71,654.7,installments,standard,11.38,7,0
ORD-000000919,CUST-0000186,2024-12-11,store,delivered,2515.24,632.04,1883.2,credit_card,pickup,0.0,0,1
ORD-000000920,CUST-0000186,2025-04-01,store,delivered,2138.62,412.53,1726.09,installments,pickup,0.0,0,0
ORD-000000921,CUST-0000186,2025-11-07,store,delivered,2444.51,334.58,2109.93,credit_card,pickup,0.0,0,1
ORD-000000922,CUST-0000187,2024-07-23,ecommerce,delivered,1625.84,316.75,1309.09,credit_card,pickup,0.44,0,0
ORD-000000923,CUST-0000187,2025-03-01,app,delivered,2196.12,324.22,1871.9,credit_card,express,22.3,2,0
ORD-000000924,CUST-0000187,2025-05-24,ecommerce,delivered,131.24,20.87,110.37,credit_card,express,11.6,6,0
ORD-000000925,CUST-0000187,2025-12-08,ecommerce,delivered,1191.6,306.68,884.92,pix,pickup,12.05,0,0
ORD-000000926,CUST-0000188,2024-11-20,app,delivered,744.43,24.96,719.47,credit_card,standard,8.33,2,0
ORD-000000927,CUST-0000188,2024-12-19,store,delivered,594.31,83.16,511.15,credit_card,pickup,0.0,0,0
ORD-000000928,CUST-0000188,2025-03-12,ecommerce,delivered,1215.05,41.04,1174.01,credit_card,standard,14.42,11,0
ORD-000000929,CUST-0000188,2025-06-11,store,delivered,926.46,7.85,918.61,debit_card,pickup,0.0,0,0
ORD-000000930,CUST-0000188,2025-06-13,ecommerce,cancelled,469.24,77.92,391.32,credit_card,pickup,3.79,1,0
ORD-000000931,CUST-0000188,2025-10-24,ecommerce,delivered,541.53,53.79,487.74,pix,express,12.43,4,0
ORD-000000932,CUST-0000189,2024-11-02,store,delivered,823.52,89.97,733.55,credit_card,pickup,0.0,0,0
ORD-000000933,CUST-0000189,2025-05-13,store,delivered,194.02,19.55,174.47,credit_card,pickup,0.0,0,0
ORD-000000934,CUST-0000189,2025-08-08,ecommerce,delivered,865.53,156.69,708.84,credit_card,standard,15.88,6,0
ORD-000000935,CUST-0000189,2025-11-03,ecommerce,delivered,1416.66,224.37,1192.29,credit_card,standard,10.45,6,0
ORD-000000936,CUST-0000190,2023-11-28,ecommerce,delivered,289.86,54.09,235.77,debit_card,standard,13.43,4,0
ORD-000000937,CUST-0000190,2024-01-18,ecommerce,delivered,155.49,16.84,138.65,credit_card,pickup,0.0,0,0
ORD-000000938,CUST-0000190,2024-02-20,store,delivered,675.88,82.55,593.33,wallet,pickup,0.0,0,0
